rel_entidade;tipo;natureza;identificacao;descricao;data_aquisicao;rel_orgao;situacao;valor_atual;tipo_aquisicao
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balcão;7666; BALCAO 3,05X0,60X1,10 ALTURA COR BRANCA EM MDF; 28/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 635,43; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7672; COMPUTADOR/GABINETE CPU PENTIUM/PLACA MAE 1151/HD500GB/DDR4 4GB; 26/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 994,44; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7656; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 26/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 894,63; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; FOGÃO A GÁS;7677; MUELLER FOGAO 4B MODERATTO G6 BRA; 18/02/2020; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 293,44; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;7667; IMPRESSORA MULTIFUNCIONAL HP LASERJET PRO M428DW; 18/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 1.885,39; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Forno de Microondas;7673; ELETROLUX FORNO MICRO-ONDAS 34L MEO44 BRA; 18/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 367,15; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7675; MONITOR LG 19,5 20M35TD-B (VGA/DVI L HD 1600X900); 12/02/2020; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 309,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7680; MONITOR LG 19,5 20M35TD-B (VGA/DVI HD 1600X900); 12/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 309,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7679; AR CONDICIONADO 18.000BTUS - AGRATTO; 11/02/2020; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 1.403,29; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7665; AR CONDICIONADO 9000 BTUS - TCL - AGRATTO; 11/02/2020; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7664; AR CONDICIONADO 9000 BTUS - TCL - AGRATTO; 11/02/2020; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7654; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; SECRETÁRIO DA CULTURA; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7655; AR CONDICIONADO SPLIT 24000 BTUS - GREE; 11/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 1.896,91; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7658; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7659; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7660; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7661; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; DIRETORIA DE INDÚSTRIA E COMÉRCIO; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7662; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; DIRETORIA DE MEIO AMBIENTE; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7663; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 884,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7657; AR CONDICIONADO 9000 BTUS - TCL AGRATTO; 11/02/2020; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 884,90; Compra Normal
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 8 - ELTRO DOMÉSTICOS;269; LAVA JATO GARTHEN ALTA; 11/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 692,82; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;270; POLTRONA PRESIDENTE GIRATORIA EM COURO PRETO; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 768,34; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;279; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;274; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;277; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;272; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;273; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;275; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;280; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;271; POLTRONA PRESIDENTE GIRATORIA EM COURO PRETO; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 768,34; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;276; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;278; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;281; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;283; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 518 - Cadeira;282; CADEIRA DE APROXIMAÇÃO PRETA, COM BASE CROMADA; 07/02/2020; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 361,05; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7668; MICROCOMPUTADOR/GABINETE CPU CORE I5 8ºGERAÇÃO 16GB/SSD 240/FONTE 300W/TECLADO/MOUSE; 04/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 2.104,66; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7669; MONITOR 21.5; 04/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 406,10; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; NO-BREAK;7670; NOBREAK 1300VA STYLOS ADFTRONIC; 04/02/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 349,37; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;7631; MULTIFUNCIONAL HP LASERJET PRO M428DW; 23/01/2020; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 1.850,42; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ESTANTES;7642; ESTANTE DE ACO DESM 400MM 26-20 C-RF EP-6BR CC PANDIN; 17/01/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 227,81; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ESTANTES;7643; ESTANTE DE ACO DESM 400MM 26-20 C-RF EP-6BR CC PANDIN; 17/01/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 227,81; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ESTANTES;7644; ESTANTE DE ACO DESM 400MM 26-20 C-RF EP-6BR CC PANDIN; 17/01/2020; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 227,81; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Forno de Microondas;7639; PANASONIC MICRO-ONDAS 21L HN-ST25JWRUK BRA; 14/01/2020; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 258,54; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7625; COMPUTADOR/GABINETE CPU I3 8100/MEM 8GB DDR4/HD500GB/SSD 240GB/MOUSE/TECLADO; 10/01/2020; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 1.562,08; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7626; MONITOR  ACER 21,5 LED FULL HD V226HQL/DVI/HDMI/VESA; 10/01/2020; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 488,65; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; NO-BREAK;7624; NOBREAK 1300VA STYLOS ADFTRONIC; 02/01/2020; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 341,37; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; VEICULOS LEVES;7622; AUTOMOVEL ONIX 1.0MT JOY BLACK CHASSI 9BGKD48U0LB165641 COR BRANCO ANO 2019 MODELO 2020 MOTOR L53025691 FLEX; 10/12/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 31.627,24; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ARQUIVO DE MADEIRA;7619; ARQUIVO 4 GAVETAS EM MDF; 29/11/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 367,95; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7621; MONITOR LENOVO 19,5 LED E2002B; 26/11/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 406,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;7620; MULTIFUNCIONAL HP DESKJET ADVANTAGE 2135; 05/11/2019; BENS PARA LEILÃO; Baixado;R$ 245,52; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balcão;7650; BALCAO PIA 1,20MTS C/ GAVETAS TAMPO DE FORMICA 1,20MT PARANA; 25/10/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 239,79; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; FORNO ELETRICO;7609; FORNO ELETRICO QUESTO BRNACO POLAR 44LTS S/TIMER; 25/10/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 262,48; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; SWITCH;7638; HUB SWITCH 48 PORTAS TP-LINK TLSG1048 RANKMOUNT 10/100/1000; 08/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 961,75; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; RACK P/ EQUIPAMENTOS DE TELECOMUNICACAO;7637; RACK SERVIDOR FECHADO DE PAREDE PRETO 12U 19 570MM; 08/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 353,86; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;7632; MULTIFUNCIONAL LASER MONO BROTHER MFCL2700DW 26PPM/CM10.000; 08/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 1.202,38; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7640; MONITOR LENOVO 19,5 LED E2002B; 08/10/2019; APOIO A CRIANÇA E AO ADOLECESTE EM SITUA; Ativo;R$ 391,71; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7633; COMPUTADOR/GABINETE CPU I3 8100/PLACA MAE/ MEM 8GB DDR4/HD500GB; 08/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 1.280,34; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7634; MONITOR LENOVO 19,5 LED E2002B; 08/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 391,71; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7636; MONITOR LENOVO 19,5 LED E2002B; 08/10/2019; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 391,71; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CADEIRA;7635; CADEIRA PRESIDENTE BEST C303; 07/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 212,16; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL; -; APARELHOS DE GINASTICAS PARA ACADEMIA AO AR LIVRE. MULTIEXERCITADOR / SIMULADOR DE CAMINHADA / ALONGADOR / JOGO DE BARRAS / BARRA FIXA / PRANCHA ABDOMINAL / REMO / ESQUI / ELIPTICO / ROTACAO DIAGONAL / LIXEIRA; 02/10/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 12.785,58; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CONTAINER;7689; CONTAINER DRY 20PES - COM MODIFICACOES; 02/10/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 19.086,42; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7649; MONITOR 19,5 POLEGADAS LG 20M35TD-B; 25/09/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 292,26; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7687; MONITOR 19,5 POLEGADAS LG 20M35TD-B; 25/09/2019; BENS PARA LEILÃO; Ativo;R$ 292,26; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;7652; TAMPO EM GRANITO CINZA PARA BANHEIRO; 24/09/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 229,14; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;7647; AR CONDICIONADO 9000BTUS FF ECO AGRATTO; 20/09/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 755,05; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; LAVA JATO;7676; LAVA JATO/LAVADORA PRESSÃO KARCHER * K (TURBO)  220V LJ; 11/09/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 333,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balanças; -; BALANÇA DE PESO COMPOSTA DPF 300 LJ; 11/09/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Baixado;R$ 629,07; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; RETROESCAVADEIRA;7684; RETROESCAVADEIRA MARCA RANDON MODELO RD 406 - CHASSI RDV406ATCK0007538 COR AMARELA MOTOR E1S205635 ANO 2019 TRAÇÃO 4X4; 11/09/2019; MANUTENÇÃO DA SECRETARIA DE OBRAS E SERV; Ativo;R$ 135.450,00; Convênio
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 2 - ELETRONICOS;268; MESA DE SOM DIGITAL COM 12 CANAIS SOUNDCRAFTH-16; 21/08/2019; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 3.845,69; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; GPS;7593; NAVEGADOR GPS GARMIN E TREX 10; 12/08/2019; DIRETORIA DE MEIO AMBIENTE; Ativo;R$ 337,69; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CANOA;7690; CANOA EM MADEIRA REVESTIDA EM FIBRA 8.80X1.70; 31/07/2019; PROMOÇÃO DO ESPORTE AMADOR; Ativo;R$ 5.978,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; LAVA ROUPA;7610; MAQUINA DE LAVA ROUPA CONSUL 11KG CWH11AB; 29/07/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 771,64; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; NO-BREAK;7651; NOBREAK STYLUS 1300 HOME C/1 BATERIA 7 AH 220V/115V COM SAIDA PARA BATERIA EXTERNA; 29/07/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 346,13; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7596; MONITOR 19,5 LG LCD LED 20M35TD-B; 23/07/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 277,86; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7605; MONITOR 18,5 AOC LCD LED E970SWNL WIDESCREEN; 19/07/2019; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 252,82; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Arquivo de Aço;7597; ARQUIVO DE AÇO 04 GAVETAS OF-CORRED OF04LCM-CC PANDIN; 19/07/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 349,42; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Arquivo de Aço;7598; ARQUIVO DE AÇO 04 GAVETAS OF-CORRED OF04LCM-CC PANDIN; 19/07/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 349,42; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Arquivo de Aço;7601; ARQUIVO DE AÇO 04 GAVETAS OF-CORRED OF04LCM-CC PANDIN; 19/07/2019; BENS INSERVÍVEIS; Ativo;R$ 349,42; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;7604; COMPUTADOR/GABINETE CPU I3 8100 3,6GHZ 6MB 8 GERAÇÃO/PLACA MAE H3310 1151/HD 500GB SATA/MEMORIA 4GB DDR4/GRAV DE DVD/TECLADO/MOUSE/ESTABILIZADOR/CX SOM; 19/07/2019; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 1.134,97; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; NO-BREAK;7607; NO BREAK STYLUS 1300 HOME C/ 01 BATERIA 7 A/H 220V/115V; 15/07/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 342,28; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; NO-BREAK;7606; NO BREAK STYLUS 1300 HOME C/ 01 BATERIA 7 A/H 220V/115V; 15/07/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 342,28; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Forno de Microondas;7653; FORNO MICRO-ONDAS PANASONIC 21L NN-ST27JW; 13/07/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 205,48; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CONTAINER;7688; CACAMBA CONTAINER MARITIMO ADAPTADO PARA IMPLEMENTO ROLL ON/OFF COMP. 6,07M X LARG. 2,39M X HALT. 2,39M VOLUME 34,24M³ CAPACIDADE DE 20 TONELADAS; 08/07/2019; MANUTENÇÃO DA SECRETARIA DE OBRAS E SERV; Ativo;R$ 10.471,77; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MONITORES;7648; MONITOR AOC 18,5 COM CONEXÃO VGA, LED; 04/07/2019; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 268,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHO DE COMUNICAÇÃO;7895; CELULAR MOTOROLA MOTO E5 PLAY PRETO; 24/06/2019; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 413,32; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; LAVA ROUPA;8091; LAVA ROUPA/MAQUINA DE LAVAR ROUPA 11KG CWH11AB BRANCA; 24/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 819,82; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; LAVA ROUPA;8101; LAVA ROUPA/MAQUINA DE LAVAR ROUPA 11KG CWH11AB BRANCA; 24/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 819,82; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ÔNIBUS;8202; ONIBUS MERCEDES BENZ  MODELO M. BENZ / MPOLO TORINO GVU, ANO 2007/2007, COR BRANCA, PLACA IOB2994, CHASSI 9BM3840787B541702, RENAVAM 931608473; 24/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 32.532,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ÔNIBUS;8203; ONIBUS MERCEDES BENZ  MODELO M. BENZ / MPOLO TORINO GVU, ANO 2007/2007, COR BRANCA, PLACA INY8869, CHASSI 9BM3840787B534737, RENAVAM 00926642235; 24/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 32.532,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balcão;7412; ARMARIO/BALCÃO BAIXO COM 2 PORTAS MARCENARIA DUMAR; 21/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 762,28; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balcão;8076; ARMARIO/BALCÃO BAIXO COM 2 PORTAS MARCENARIA DUMAR; 21/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 762,28; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balcão;7889; ARMARIO/BALCÃO BAIXO COM 2 PORTAS MARCENARIA DUMAR; 21/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 762,28; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Balcão;7906; ARMARIO/BALCÃO BAIXO COM 2 PORTAS MARCENARIA DUMAR; 21/06/2019; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 762,28; Compra Normal
