Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 417210102100300; Cota-Parte do FPM - Vincullados Saúde; RECEITAS CORRENTES; TRANSFERÊNCIAS CORRENTES; TRANSFERÊNCIAS INTERGOVERNAMENTAIS; Receita Corrente; Transferências da União; Participação na Receita da União; Cota-Parte do Fundo de Participação dos Municípios; Cota-Parte do FPM  CF, art. 159, I, alínea b; Cota-Parte do FPM - Vincullados Saúde; Cota-Parte do FPM - Vincullados Saúde; Cota-Parte do FPM - Vincullados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 82.353,36; R$ 883.679,23; R$ 0,00; 25
 417210102200100; Cota-Parte do FPM- Alinea d - Recursos Ordinários; RECEITAS CORRENTES; TRANSFERÊNCIAS CORRENTES; TRANSFERÊNCIAS INTERGOVERNAMENTAIS; Receita Corrente; Transferências da União; Participação na Receita da União; Cota-Parte do Fundo de Participação dos Municípios; Cota-Parte do FPM  CF, art. 159, I, alínea d 1% Cota dezembro; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 150.656,00; R$ 150.656,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 150.656,00; 25
 417210102200100; Cota-Parte do FPM- Alinea d - Recursos Ordinários; RECEITAS CORRENTES; TRANSFERÊNCIAS CORRENTES; TRANSFERÊNCIAS INTERGOVERNAMENTAIS; Receita Corrente; Transferências da União; Participação na Receita da União; Cota-Parte do Fundo de Participação dos Municípios; Cota-Parte do FPM  CF, art. 159, I, alínea d 1% Cota dezembro; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 25
 417210102200100; Cota-Parte do FPM- Alinea d - Recursos Ordinários; RECEITAS CORRENTES; TRANSFERÊNCIAS CORRENTES; TRANSFERÊNCIAS INTERGOVERNAMENTAIS; Receita Corrente; Transferências da União; Participação na Receita da União; Cota-Parte do Fundo de Participação dos Municípios; Cota-Parte do FPM  CF, art. 159, I, alínea d 1% Cota dezembro; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 25
 417210102200100; Cota-Parte do FPM- Alinea d - Recursos Ordinários; RECEITAS CORRENTES; TRANSFERÊNCIAS CORRENTES; TRANSFERÊNCIAS INTERGOVERNAMENTAIS; Receita Corrente; Transferências da União; Participação na Receita da União; Cota-Parte do Fundo de Participação dos Municípios; Cota-Parte do FPM  CF, art. 159, I, alínea d 1% Cota dezembro; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Cota-Parte do FPM- Alinea d - Recursos Ordinários; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 25
 411130502000000; ISSQN - Recursos Educação; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.980,39; R$ 74.024,60; R$ 0,00; 25
 411130502000000; ISSQN - Recursos Educação; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 7.999,66; R$ 82.024,26; R$ 0,00; 25
 411130502000000; ISSQN - Recursos Educação; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.319,26; R$ 85.343,52; R$ 0,00; 25
 411130502000000; ISSQN - Recursos Educação; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; ISSQN - Recursos Educação; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 6.226,10; R$ 91.569,62; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 54.115,00; R$ 54.115,00; R$ 0,00; R$ 0,00; R$ 4.534,06; R$ 4.534,06; R$ 54.115,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.542,00; R$ 7.076,06; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 8.450,42; R$ 15.526,48; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 8.488,87; R$ 24.015,35; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.397,57; R$ 29.412,92; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.875,35; R$ 32.288,27; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.464,06; R$ 35.752,33; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.076,31; R$ 40.828,64; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.588,24; R$ 44.416,88; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 4.799,79; R$ 49.216,67; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.991,52; R$ 51.208,19; R$ 0,00; 25
 411130503000000; ISSQN - Vinculados Saúde; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; IMPOSTOS; Receita Corrente; Impostos sobre a Produção e a Circulação; Imposto sobre Serviços de Qualquer Natureza; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; ISSQN - Vinculados Saúde; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.735,67; R$ 54.943,86; R$ 0,00; 25
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 33.560,00; R$ 33.560,00; R$ 0,00; R$ 0,00; R$ 4.794,92; R$ 4.794,92; R$ 33.560,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.732,66; R$ 8.527,58; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.803,58; R$ 11.331,16; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.231,90; R$ 13.563,06; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.397,03; R$ 14.960,09; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.043,33; R$ 16.003,42; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 680,08; R$ 16.683,50; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 228,67; R$ 16.912,17; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 845,47; R$ 17.757,64; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 457,35; R$ 18.214,99; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 265,81; R$ 18.480,80; R$ 0,00; 0
 411211700000000; Taxa de Fiscalização de Vigilância Sanitária; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Taxa de Fiscalização de Vigilância Sanitária; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.693,73; R$ 22.174,53; R$ 0,00; 0
 411212500000000; Tx de Funcionamento Estab Comer/Indús/P.Serviços; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 147.260,00; R$ 147.260,00; R$ 0,00; R$ 0,00; R$ 31.291,41; R$ 31.291,41; R$ 147.260,00; 0
 411212500000000; Tx de Funcionamento Estab Comer/Indús/P.Serviços; RECEITAS CORRENTES; RECEITA TRIBUTÁRIA; TAXAS; Receita Corrente; Taxas pelo Exercício do Poder de Polícia; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Tx de Funcionamento Estab Comer/Indús/P.Serviços; Receita Orçada; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 12.554,80; R$ 43.846,21; R$ 0,00; 0
